CELL_LINE_NAME,afatinib,as601245,as605240,at7519,az628,azd6482,azd7762,azd8055,bi2536,bms345541,bx912,cgp60474,cp466722,cp724714,crizotinib,cyclopamine,dasatinib,doxorubicin,entinostat,enzastaurin,erlotinib,gefitinib,gnf2,gsk1070916,gsk1904529a,gsk429286a,gw441756,gw843682x,hg511301,hg58801,imatinib,jnk9l,jw7241,kin001244,ku55933,lapatinib,lenalidomide,lfma13,linifanib,linsitinib,masitinib,mg132,mk2206,motesanib,nilotinib,npk76ii721,nu7441,nvptae684,olaparib,osi027,palbociclib,parthenolide,pazopanib,pd0325901,pd173074,pf562271,pha665752,pha793887,pi103,piperlongumine,plx4720,qlx138,qlxi92,qlxii47,qs11,quizartinib,ruxolitinib,saracatinib,sb216763,sb590885,selumetinib,serdemetan,sorafenib,tak715,tamoxifen,tanespimycin,temozolomide,tgx221,tivozanib,tozasertib,tpca1,tretinoin,veliparib,vinblastine,vorinostat,wh4023,wz3105,xav939,xmd1185h,xmd132,xmd1499,xmd1527,xmd885,xmd892,zg10,zm447439,zstk474
22RV1,,3.076926,2.910814,1.18794,,,0.980778,0.27769699999999997,,2.793294,4.751429,,2.202341,4.686031,,,,3.529872,,3.350918,,2.393686,,0.7043050000000001,3.0640389999999997,5.29937,1.325489,,1.681803,2.802841,,0.170897,1.849475,2.307776,5.199262,,4.489632,4.838733,2.4106419999999997,0.787118,4.51767,,1.8225639999999999,3.3670129999999996,3.684678,2.377087,3.5696449999999995,,,0.7218100000000001,0.066299,,4.109385,0.496404,3.622299,1.720998,,2.732196,1.032866,1.6569919999999998,,0.189617,4.36184,1.074092,2.475061,3.095062,4.8473239999999995,,5.3532980000000014,3.6792480000000003,,2.841095,,4.73618,3.6135839999999995,0.725133,6.356747,,0.060019,,3.9562519999999997,5.355876,4.801632,4.366928,1.186031,,0.644825,3.780404,3.258039,3.025585,4.229018,5.0455260000000015,,4.6733150000000006,2.27182,3.608541,0.573127
2313287,,1.895737,2.966629,0.775423,,,1.234984,0.564768,,3.406504,3.60724,,2.987317,4.9546660000000005,,,,3.9359879999999996,,4.8540480000000015,,2.020836,,3.56039,1.9046740000000002,5.568649,1.566154,,,,,0.571016,2.0749619999999998,2.1908369999999997,3.435761,,4.321497,4.261642,2.7331950000000003,2.463012,3.9983519999999997,,0.575418,1.795107,3.4071309999999997,2.588045,2.213964,,,0.573294,2.373278,,3.42694,1.2045190000000001,3.4071309999999997,1.4482959999999998,,1.714184,0.037597000000000005,1.628916,,1.099882,4.687079,3.1988659999999998,1.438377,2.40173,4.370179,,,4.320708,,2.495038,,3.778553,3.825654,2.273191,5.9962269999999975,,0.560092,,2.62065,4.8911440000000015,4.258985,4.56304,0.547463,,0.079842,3.4222099999999998,,3.446199,4.862623,5.0347349999999995,,,,3.300121,0.056696
42MGBA,,2.403705,4.319908,2.1495439999999997,,,1.256342,0.362969,,4.373857,1.9003709999999998,,3.5230379999999997,5.075197,,,,1.103775,,3.812182,,1.7641189999999998,,2.819741,1.609615,5.144481,3.4679830000000003,,,,,0.381198,2.073296,3.184756,3.979772,,3.6018550000000005,4.68093,1.8709490000000002,3.516926,4.46001,,1.047776,1.028525,1.508324,3.7132650000000003,1.5388110000000002,,,2.276626,3.28531,,0.316321,0.082887,1.7954900000000005,1.288146,,3.443022,0.9682559999999999,1.208624,,2.037033,3.8126559999999996,2.723637,5.0404349999999996,1.986951,4.316873999999999,,4.714233999999999,3.42069,,1.670605,,5.5515550000000005,4.036954,2.505018,4.917299,,1.181491,,3.322832,3.81701,3.7971760000000003,4.633045,1.887664,,0.59273,3.7376620000000003,,3.421625,5.081581,4.399737,,,,1.381135,2.2756
5637,,1.8193270000000001,1.664481,0.352531,,,1.384423,0.562457,,2.677628,0.285497,,1.800659,4.072458,,,,3.7991900000000003,,1.9337669999999998,,0.426105,,3.967749,2.303595,3.806028,2.877399,,,,,1.159551,1.595364,3.239925,3.195782,,3.8849169999999997,4.287307,1.6913650000000002,1.227645,3.1743930000000002,,1.9234220000000002,2.055259,2.979207,1.655169,2.22736,,,0.946391,3.563335,,3.647728,0.859874,2.952433,0.695287,,2.300971,1.45966,1.7334580000000002,,1.089184,2.697394,0.30147399999999996,1.2665520000000001,1.970675,3.9424089999999996,,2.824145,3.234041,,1.410364,,3.736986,3.2493830000000004,2.823652,5.008349,,0.228631,,2.3372349999999997,4.3805819999999995,3.8955029999999997,6.618734,1.030341,,1.2371020000000001,3.2458299999999998,,2.244887,4.142575,4.612325,,,,0.558174,0.23355
639V,,1.144728,3.9257980000000003,4.224752,,,0.638271,0.508314,,4.713748000000002,4.0830980000000014,,3.2503490000000004,3.9975379999999996,,,,3.974355,,4.889203,,0.16999,,3.062575,1.426498,4.738837999999999,0.640931,,1.608983,4.130972,,1.470483,2.1087279999999997,3.73538,1.911286,,2.442822,4.118881,1.6908470000000002,1.750091,4.694488,,1.043606,1.230787,2.468541,2.327016,0.191366,,,2.157455,1.897863,,3.7525769999999996,4.570181,0.816766,1.027039,,2.649198,1.570882,1.4322030000000001,,2.075382,4.451079,2.118696,0.278535,2.149468,3.777864,,3.182719,3.735189,,2.063512,,4.951944999999999,3.6218839999999997,1.513534,5.4692739999999995,,0.095211,,3.5795239999999997,4.4266239999999994,2.3578919999999997,5.374042,0.7128220000000001,,0.225642,3.677515,3.088299,4.071326999999998,4.3229169999999995,4.27456,,2.478469,1.441279,2.5299650000000002,3.178092
647V,,2.1248810000000002,2.776742,1.093864,,,0.769722,0.046499,,3.397538,3.489706,,2.076044,4.605109,,,,3.4482720000000002,,5.259346,,0.038112,,2.552439,2.2384150000000003,5.63135,2.938515,,,,,1.008118,1.9708580000000002,3.476665,2.922391,,4.222099,5.008331,2.521632,2.4986759999999997,5.2188419999999995,,2.417648,3.3262980000000004,3.328765,4.560575,1.639441,,,0.059151999999999996,4.021912,,2.67064,1.041305,2.856419,1.465452,,2.2854259999999997,2.234033,1.214502,,0.538034,4.420029,0.737262,2.981338,2.654039,3.12447,,,4.245056,,2.176845,,3.921289,3.272925,1.7785119999999999,3.812036,,0.160314,,2.689411,3.6039529999999997,4.018763,3.826083,1.6885720000000002,,0.085701,2.539482,,3.9644190000000004,4.930626,4.662257,,,,3.437579,0.594015
697,,1.272545,0.26334,2.202537,0.914581,,2.653639,2.377384,4.062057,0.7957489999999999,1.02367,3.904984,0.8656280000000001,3.360178,0.714665,2.822337,1.515878,3.905762,2.297562,0.9610270000000001,0.6933050000000001,1.001539,1.9430939999999999,5.789829,1.4604979999999999,2.7321590000000002,1.712739,4.570009,,,2.357744,0.8909090000000001,1.273383,0.9958440000000001,1.9528740000000002,2.222175,2.690691,3.539904,0.8418180000000001,1.4403110000000001,2.413448,1.703552,1.03659,1.9015099999999998,0.827786,0.774936,0.32800300000000004,0.84908,,2.394278,2.802892,0.590364,2.552582,0.691185,0.322581,0.710517,1.656932,2.859114,3.122304,0.46556899999999996,,1.361232,1.345688,0.6972430000000001,1.236513,0.45122399999999996,2.830839,1.335508,2.958617,2.401668,,1.45506,0.154406,1.604064,2.834459,0.22691599999999998,4.658498000000002,1.9452040000000002,0.813521,4.122218,0.9830409999999999,2.352728,3.10403,5.620091,0.887235,1.030046,2.7593099999999997,2.777466,,1.371129,1.7799610000000001,2.3361259999999997,0.5562229999999999,,,0.453995,2.445869
769P,0.18848299999999998,1.536206,0.749536,0.720708,,,,,,1.490687,3.157049,,1.877461,3.0897200000000002,,,,3.828957,,0.667737,,,,0.775173,2.2005529999999998,3.3756169999999996,,,,,,0.8376469999999999,0.8943190000000001,3.102627,,,,4.887188,2.035304,2.4411549999999997,2.001951,,,,,3.26346,,,2.196797,0.072051,,,3.568954,,,1.3513030000000001,,1.24475,0.7015819999999999,0.772459,4.232001,0.134015,2.79472,1.8443919999999998,1.4206969999999999,2.736158,3.5503449999999996,,,,1.435292,,,2.609489,3.0752580000000003,,5.9727239999999995,,0.050123,,2.646576,,,,,,1.010815,2.7611529999999997,,4.476249,3.1561619999999997,4.430943,,,,,0.076753
8305C,,1.732232,5.33533,2.331065,,,0.346058,0.359673,,5.1732949999999995,3.245273,,3.7811489999999996,5.3684449999999995,,,,2.490643,,6.268033,,2.212503,,3.377673,1.397241,6.039827,3.972754,,2.400754,2.989544,,0.722594,2.822438,4.544576,2.95566,,4.937924,5.372781,2.930866,1.562848,5.836597,,1.9773330000000002,3.638722,4.0761,4.63802,0.9423379999999999,,,3.297944,1.249235,,3.5757019999999997,2.6972490000000002,3.154958,0.044077,,5.501623,2.3052599999999996,1.631757,,2.9358,5.7047339999999975,3.4095489999999997,0.8317950000000001,3.027495,5.054136,,5.36045,1.96357,,3.480422,,6.075842,3.8053879999999998,0.45706800000000003,6.447737,,1.0434860000000001,,4.32041,5.401549,5.0094330000000005,5.367147,1.270492,,1.479384,4.8258480000000015,4.557296,5.060468,5.15496,5.726297,,3.030097,2.5118080000000003,3.2059580000000003,2.243935
8505C,,0.8215690000000001,2.5656529999999997,0.055016999999999996,,,1.119828,0.43704799999999994,,2.94768,1.812587,,2.878706,4.950481,,,,3.834169,,3.519074,,1.53162,,1.167218,1.507314,4.370471,2.467748,,1.1498190000000001,3.714152,,0.521816,1.456019,2.530852,3.460026,,4.245419999999998,4.081717,2.726226,2.318494,3.5529339999999996,,1.488472,1.887054,1.6552740000000001,3.460022,2.355958,,,0.5362020000000001,1.252063,,3.4398769999999996,2.5739970000000003,3.346143,1.216631,,1.8685779999999999,0.093329,1.078709,,0.649792,3.848781,1.2965659999999999,1.466021,2.448587,3.427429,,,3.934051,,1.927509,,4.524467,4.192512000000002,0.029862,5.893427,,0.318787,,3.114003,2.573509,3.6941010000000003,5.627619999999999,0.254296,,0.7875409999999999,4.192512000000002,3.859917,3.01839,4.9256980000000015,4.323123000000002,,2.538568,1.220265,1.5772190000000001,1.1181299999999998
8MGBA,,1.575294,2.7705450000000003,0.42901300000000003,1.339099,,1.2254,0.711395,3.11647,2.719679,2.4309580000000004,2.8272939999999998,1.687923,3.6919190000000004,3.022454,2.219042,1.884784,3.616655,0.262507,2.8788169999999997,2.5802680000000002,0.591379,2.581354,1.730694,2.360374,3.8677629999999996,2.954472,3.897819,0.9917100000000001,2.825246,2.9542330000000003,2.297263,0.30038899999999996,2.6179810000000003,3.3144400000000003,2.656886,3.628142,3.706726,1.638725,2.024049,2.78703,1.8348740000000001,2.220878,2.8310049999999998,2.678906,2.531725,1.607881,0.7383390000000001,,0.915125,3.365708,1.536402,2.872229,0.184425,2.689746,0.911233,3.029014,0.533401,0.783806,0.6667069999999999,,0.036726999999999996,2.083637,0.829405,1.424591,2.180376,3.9108949999999996,2.70534,2.766634,3.4105160000000003,,1.872671,0.648763,3.395407,1.771996,2.259018,3.896463,4.338518,0.180344,1.108684,2.952639,4.439079,3.357268,5.4413300000000016,1.129564,2.0495240000000003,0.972374,2.299424,2.95479,2.055175,3.442854,3.3633029999999997,2.260303,1.8818119999999998,0.743211,1.421885,0.806491
A101D,,0.32762600000000003,4.207522,2.383645,3.2548169999999996,,0.6120439999999999,0.702202,3.2502869999999997,5.404726999999999,2.913678,3.7719650000000002,5.769985,5.403482,2.7160580000000003,5.830669,0.8296479999999999,3.053738,0.811075,3.815573,2.5578369999999997,,2.623785,1.485688,1.7873759999999999,6.017772,2.334969,4.216501,1.8962259999999997,3.260071,3.569071,1.556517,5.4037760000000015,2.68001,1.868084,2.2329,3.127392,4.7481550000000015,3.084466,3.583843,5.459867,3.346304,2.280528,3.054751,1.365472,3.175816,0.541813,0.61049,,6.073207,0.6152890000000001,2.518857,2.951731,3.7249260000000004,1.2920129999999999,1.359236,1.8869369999999999,5.4037760000000015,5.4037760000000015,0.9358200000000001,,5.403011,5.35642,4.889196,2.503962,3.099791,3.079847,3.191247,3.1225560000000003,0.141629,,3.138703,2.1639630000000003,4.961393,2.111733,0.671886,4.827353,1.875778,0.99413,0.036264,3.75251,2.3532189999999997,1.6960380000000002,4.709585,0.11681400000000006,1.6801650000000001,2.555576,2.997964,2.594361,5.403018,5.4037760000000015,5.402973,2.076552,1.5359209999999999,0.8757209999999999,1.662077,2.8473990000000002
A172,4.3499940000000015,0.8519469999999999,3.2038729999999997,,,,,,,3.191852,1.7938479999999999,,4.705652,4.16328,,,,2.621541,,3.8439589999999995,,,,2.21802,2.209674,4.938852,,,,,,1.167821,1.059506,3.004633,4.734306,,,2.752055,2.33411,1.0709469999999999,2.9591060000000002,,,2.608131,,2.472979,1.644738,,3.552634,0.44036800000000004,,,1.32849,,0.029101,1.554983,,2.099545,3.949674,1.275179,,0.296491,2.743862,2.1341240000000004,1.8754970000000002,2.538218,3.8682800000000004,,,,2.2637,2.075072,,3.7965440000000004,4.0453269999999995,1.4971299999999998,4.962497,,0.47450200000000003,,3.7175089999999997,,,,,,0.846666,2.7534240000000003,,3.137491,4.213983,4.486071,,,,0.097938,3.568793
A204,2.812924,1.5101790000000002,2.993464,0.519185,,,,,,3.010579,0.020824000000000002,,2.448993,5.147839,,,,4.350349,,2.327336,,,,1.399408,1.6334799999999998,4.0088230000000005,,,,,,1.7829529999999998,0.9121959999999999,2.422776,,,,3.986049,0.530155,3.577754,0.120752,,,,,2.931927,,,1.823623,0.240486,,,1.814771,,,1.028093,,0.882337,1.080977,0.530173,4.527533999999998,1.739756,2.951037,0.09528400000000001,3.902426,0.323821,4.027606,,,,3.230241,0.300626,,4.117832,3.3342330000000002,,6.2812209999999995,,2.9566049999999997,,2.923145,,,,,,0.741002,3.332159,,3.544457,5.40728,4.269006,,,,,0.409862
A2058,,1.331824,3.0996759999999997,1.675169,,1.259257,0.828299,,,2.8093619999999997,1.55516,,2.801825,4.065842,,,,3.9127050000000003,,1.9703259999999998,,0.36982,,0.918866,2.280472,3.9834690000000004,2.718629,,1.006839,3.059244,,0.703389,1.9597900000000001,3.759621,,,2.458047,4.823196,2.2890200000000003,2.136841,3.0330880000000002,,,,2.7931049999999997,3.1013900000000003,,,1.9179709999999999,1.048851,,,2.4724180000000002,,,1.102674,,2.55247,0.786166,0.701859,2.802784,1.078233,2.7781540000000002,0.250726,2.221778,2.189736,3.89151,,4.57383,,,2.756815,,3.016449,3.295751,,,,0.198357,,4.46168,2.744744,2.706848,5.828957,1.602459,,0.357195,2.778879,3.027155,2.703287,4.295123,4.578483,,2.29432,1.042154,,0.828066
A253,,1.9957799999999999,4.867058999999999,0.041381,2.218922,,0.604883,0.666783,2.639756,2.470511,3.1909400000000003,2.662003,2.6616150000000003,4.3742849999999995,3.202845,5.148507,0.619424,3.086664,2.022337,3.4066019999999995,0.290013,1.149138,2.849398,1.7750990000000002,1.7194200000000002,5.332482,1.3047870000000001,2.826091,1.341344,3.901151,3.266306,1.234847,1.994273,3.695404,4.28199,0.037467,4.219427,3.50126,2.367007,3.496407,3.256997,1.696809,2.424303,2.843487,3.300411,4.9108160000000005,2.574113,2.385684,,1.3536569999999999,2.533337,4.224744,1.8402459999999998,1.2067299999999999,3.3083089999999995,1.249201,2.904331,2.202313,1.48061,1.583948,,1.7353490000000005,3.673112,0.34772800000000004,2.325124,2.614598,4.2173739999999995,2.526507,4.730607,4.2253,,2.136073,2.4343310000000002,3.3858349999999997,4.127425,1.061994,4.470586,4.661812,0.5025569999999999,2.2918130000000003,4.595791999999999,4.415476,4.2173690000000015,4.331123000000002,1.1221430000000001,3.072266,0.479595,4.074121,4.355412,3.736422,4.854578,4.863283999999998,3.116896,4.318746,1.866543,2.94265,1.9910240000000001
A2780,,1.968361,0.260008,1.128201,,,0.185371,0.59837,,0.754425,0.695179,,1.394528,3.098821,,,,2.662276,,1.72891,,1.264276,,2.125753,2.202157,0.337524,2.998457,,1.106752,4.813523,,0.7011890000000001,0.405183,2.665194,4.840133,,2.91886,4.103749,2.270244,1.573803,2.678925,,3.3720209999999997,2.590145,3.036861,1.418994,3.054263,,,1.944522,2.811257,,1.989702,1.021577,1.691832,1.2388270000000001,,2.0100759999999998,2.695466,2.257975,,,2.600266,1.009375,2.258182,1.582641,3.071765,,4.921011,4.1810279999999995,,2.323137,,3.048653,3.740531,1.95797,5.837347,,0.30178499999999997,,0.474954,2.416372,3.2686439999999997,5.513422,1.1768399999999999,,2.271293,3.546253,4.757032,2.050942,2.148908,2.5623009999999997,,3.07805,1.130285,3.824029,0.907416
A375,,1.26793,1.490181,1.7285400000000002,,,1.7215529999999999,1.099201,,2.5908029999999997,2.068137,,2.1741509999999997,4.2191730000000005,,,,4.3838099999999995,,3.112565,,0.11084000000000001,,0.099952,1.644261,4.155787999999999,1.4253870000000002,,0.493853,1.6229719999999999,,0.8795649999999999,2.126239,2.791962,2.471706,,2.39301,3.686111,1.9084869999999998,0.79638,3.503357,,1.148461,1.321233,1.482302,2.108075,0.9523870000000001,,,4.888604,0.42196999999999996,,2.5713209999999997,5.590997,1.992229,1.099577,,4.219056,4.2191730000000005,0.068548,,3.221756,4.218947,0.831116,1.8079630000000002,1.9165880000000002,3.44958,,2.651157,0.28036500000000003,,1.987487,,2.81811,3.452685,1.455662,5.097937,,0.162858,,2.272687,3.10327,2.428106,5.965371,0.043236000000000004,,0.2236,2.714982,2.565963,4.219049,4.215571,4.218468,,2.291002,1.013479,0.289543,0.941961
A3KAW,,1.769045,0.8769440000000001,1.3242129999999999,1.563798,,1.34564,0.317738,1.7965950000000002,0.8431879999999999,1.2271889999999999,3.967831,0.42823199999999995,2.597228,1.555941,3.085752,0.186659,3.191426,1.465742,1.7764779999999998,1.11025,0.8782620000000001,1.553452,0.34544600000000003,1.6691939999999998,2.80808,2.468861,3.114737,,,2.464607,1.142978,0.23595300000000002,2.065045,3.930876,2.351107,3.351142,3.2648770000000003,1.499992,1.6095469999999998,2.746292,0.603306,3.1388439999999997,1.977613,2.469442,1.6245969999999998,2.4565639999999997,0.691113,,2.401678,3.138513,0.691604,2.5861959999999997,0.021131,2.46327,0.805816,1.923357,2.360088,1.2983879999999999,0.308734,,0.08330900000000001,1.965224,1.357005,1.91924,0.971748,2.9633220000000002,2.338987,4.0142370000000005,3.357965,,3.435602,0.46086499999999997,2.165305,2.614661,0.639847,4.819735,4.077299,0.343296,0.9901770000000001,1.392447,3.4438419999999996,3.360099,4.894291,0.602831,2.344641,0.995626,3.097369,,1.888498,2.649163,2.6654,0.7113,,,3.1603630000000003,0.813204
A427,,1.9174939999999998,3.038237,1.746682,,,1.645691,0.117257,,3.3332980000000005,2.7197970000000002,,2.28021,4.466032,,,,4.191962,,3.909641,,1.849578,,1.9054970000000002,2.60017,5.149303,2.42997,,1.018686,4.80989,,0.611105,2.550063,3.1477720000000002,4.232136,,3.735955,4.551836,2.270907,1.093944,4.2746319999999995,,2.664266,2.855036,1.496372,2.373147,1.90858,,,3.357876,1.788959,,0.9121459999999999,0.7909229999999999,0.951415,1.7257470000000001,,3.6432949999999997,4.115116,1.889157,,2.942369,3.781961,1.216183,3.116124,2.334679,3.8241629999999995,,4.541872,1.479032,,2.109188,,3.396282,3.0918200000000002,0.9755149999999999,5.310423,,0.400902,,2.624437,4.672432,3.301829,5.604351,0.059333000000000004,,0.355962,2.763944,3.8645669999999996,4.589764,4.824948,4.829625,,4.80989,0.859842,1.364555,2.29908
A498,,5.232316,4.948735,3.791497,,,0.8819389999999999,1.962521,1.230525,4.526325,5.056303,1.8924,3.720743,5.752654,1.8275599999999999,6.167624,2.405666,1.8307,,3.477532,,0.786272,1.200244,4.727468,2.923911,6.508575,1.7975459999999999,0.175346,1.057388,4.90079,1.146829,1.431966,2.364011,6.2857330000000005,5.163312,,3.472947,4.54575,3.223178,2.5735959999999998,3.600839,1.9464599999999999,2.168393,4.346236,4.266457,6.054362,4.243779,2.58894,,2.84587,3.652861,5.093056,5.338541,1.7178229999999999,4.303253,2.42389,1.164934,4.798607,5.949914,1.033249,,3.082013,5.279631,2.4445349999999997,5.935759,3.722604,4.9267970000000005,4.423821,3.228513,5.293211,,2.0815740000000003,4.704922,5.9957650000000005,5.139122,2.0869470000000003,6.913533999999999,0.692874,1.7116790000000002,4.466958,5.953663,5.312239,4.462934,4.9027389999999995,1.244833,1.9328599999999998,3.408126,3.335971,4.186333,5.492636,5.35184,6.100447,1.9774080000000005,5.852778,1.65303,1.45753,2.182
A549,,,,,,2.39107,1.1195549999999999,1.8904729999999998,,,,,,,,,,,,,,0.690499,,,,,1.266434,,0.81439,2.900197,,,,,1.937864,,3.463578,,,,,,0.423667,3.139554,3.5447050000000004,,0.488292,,,,0.388741,,,3.9219999999999997,3.3395300000000003,,,,,0.8043279999999999,,,,,,,,,3.5609,4.408856,,4.062661,,,4.042075,5.4153980000000015,5.425573,,,,,2.626629,3.495732,4.410476,0.494608,,,1.9742650000000002,3.7237169999999997,,,,,2.751889,1.958116,2.675062,
A673,3.8397940000000004,2.038891,2.636227,0.049243,,,,1.8122740000000002,,3.125661,1.6458130000000002,,2.467373,4.1955870000000015,,,,1.5467090000000001,,5.304924,,,,1.165713,2.260478,4.659263,,,0.41361000000000003,2.038309,,0.394074,1.7439919999999998,3.874072,3.789875,,,4.198802,2.2759080000000003,1.383016,4.594536,,3.2785629999999997,1.544202,,2.558313,2.719893,,1.3464770000000001,,1.333753,,4.3286190000000015,0.03261,2.995834,2.206059,,4.47184,0.990604,0.603085,,3.34639,4.335225,1.901474,2.899044,2.329838,3.909196,,,3.790805,,2.9652369999999997,,3.2910779999999997,3.597618,1.8660259999999997,5.6348720000000005,,0.241517,,3.31679,,,,,,0.147357,3.278658,4.535744,3.0234330000000003,4.479865,4.464402,,4.02664,0.07037,3.065547,0.36959200000000003
A704,,1.991618,4.631966,4.942399,,,0.63432,0.394104,0.329973,4.535533,3.500754,1.8875009999999999,3.4896529999999997,4.949022,2.999357,,3.4550379999999996,0.030586000000000002,,3.806169,,1.9023189999999999,2.013099,3.9245550000000002,1.895661,3.006495,1.6964830000000002,0.30886399999999997,1.7110150000000002,3.484492,3.046734,0.692734,2.369616,3.8398769999999995,2.828585,,4.205282,2.918093,2.6463330000000003,2.596832,3.138856,,0.9998610000000001,2.452717,,3.243578,1.040432,0.325131,,3.8176919999999996,2.664682,,0.23895999999999998,0.752744,0.983928,,2.762239,4.946011,4.948487999999998,1.584223,,4.613093,3.5483160000000002,2.073844,4.861287,2.645122,4.275005999999999,0.059173,,4.1935839999999995,,,,5.44215,3.284334,0.590435,5.928582,,0.465579,2.010558,2.90499,3.833889,3.972922,2.0038080000000003,1.773082,3.850027,3.5176160000000003,2.556652,3.700853,4.947706,4.9458160000000015,4.8729949999999995,,2.940824,1.421886,,1.954861
ABC1,2.4188970000000003,1.9046130000000001,1.7773830000000002,0.148267,,,1.377068,,,3.287372,1.469874,,2.126207,3.038853,,,,2.624215,,4.167401,,1.801104,,0.632634,2.372066,5.538487,0.362234,,0.050912,2.079439,,0.256211,1.122372,3.1978459999999997,,,2.5362400000000003,5.265492,2.222948,0.210092,2.8866490000000002,,,,3.580443,2.751672,,,,0.9130729999999999,,,4.2813930000000004,,,,,1.82401,0.653644,0.7127439999999999,4.327338,0.436796,3.7834339999999997,0.5697369999999999,2.475115,3.1332709999999997,4.751108,,5.414629,,3.934611,2.646297,,3.5075790000000002,3.115453,,5.954833,,1.0348959999999998,,2.935193,5.414629,3.714114,4.468758,1.113263,,0.69396,1.1696799999999998,4.239209,3.209859,5.436709,5.269163,,3.6139650000000003,0.8650770000000001,,0.30914400000000003
ACHN,,0.844571,3.1449279999999997,2.369974,,,1.9483540000000001,,,3.22624,3.0696380000000003,,2.359057,3.6895,,,,2.925068,,3.249361,,1.382951,,2.564475,1.578957,5.110718,2.462668,,,,,1.13267,2.298179,3.19634,,,4.172868,4.959484,2.6847,3.8553919999999997,4.707801,,,,1.7937,4.268862,,,,2.219912,,,2.2803150000000003,,,1.3877030000000001,,3.908784,0.43244499999999997,1.47638,2.927099,2.533998,4.381748,1.312056,2.6941439999999997,2.831138,4.156472,,5.174402,,0.144651,2.1645529999999997,,3.014491,4.279032,,5.61913,,0.619725,,2.538015,3.411999,4.254219,3.0990759999999997,1.164492,,3.189379,3.40539,,3.745312,4.801247,4.509415,,,,,0.932657
AGS,0.720703,2.079662,0.903175,0.167497,,,0.7838689999999999,0.191415,,2.681566,3.447243,,4.7761309999999995,4.019337999999999,,,,4.131231,,4.074116,,1.521031,,2.401666,2.279026,4.841583,1.5961319999999999,,0.035431,2.743267,,1.170933,3.4336699999999998,3.44054,3.094019,,3.8552480000000013,4.420908,2.268907,3.094334,4.422208,,0.404763,2.951219,2.480456,2.739309,1.011298,,3.2022,3.030735,0.4722270000000001,,4.276064,4.827082,2.128605,0.25242800000000004,,2.265454,1.568136,,4.562151,2.62011,4.57397,1.549641,1.630426,2.284363,3.8467569999999998,,4.5110480000000015,2.085805,2.079767,1.453559,,3.7516239999999996,,3.9119580000000003,,,0.203243,,4.150164,4.514518,3.86974,4.286965,0.5170560000000001,,0.16636800000000002,,2.4533150000000004,3.7275300000000002,4.418156,4.587209,,1.8259889999999999,0.391514,1.63055,1.398068
ALLSIL,,1.2146860000000002,1.01667,2.267868,1.989093,,1.739359,0.6717350000000001,4.501157,0.130671,2.7945450000000003,2.523135,0.275868,4.059235,1.075849,3.937276,6.590892,3.002634,1.6735369999999998,0.098441,1.7383259999999998,1.217227,1.9415930000000001,5.928658,1.74755,3.081682,2.663434,4.604575,0.23075199999999998,1.536841,3.58578,0.23577399999999998,0.166165,0.87751,4.249232,2.680761,3.4100839999999994,3.1539349999999997,0.586083,0.36001,3.011374,0.603394,0.500318,2.487677,5.800076,0.876734,2.5343139999999997,1.0376040000000002,,0.978466,1.1456790000000001,0.615028,1.2826520000000001,0.706318,2.086475,0.338278,1.118185,0.5342100000000001,1.5496809999999999,1.239576,,0.48930100000000004,0.574186,0.24057399999999998,3.81399,0.343325,2.630741,1.6706459999999999,3.594532,3.4761300000000004,,,0.274138,0.336429,2.720533,1.8921880000000002,4.200119,4.0328669999999995,4.120833,3.988869,0.8438389999999999,4.14002,3.6011599999999997,6.770897,0.5042260000000001,4.191136,3.0626830000000003,3.0530470000000003,2.284612,0.806562,3.256966,2.468881,1.9272099999999999,2.421007,0.38086,0.041363,1.759125
AM38,,3.766635,1.815737,2.034993,2.56124,,0.6929770000000001,0.355331,1.454899,2.8103860000000003,2.1905360000000003,0.12921,1.867679,3.3173,3.129597,5.588888,2.190271,1.0375020000000001,4.023922,4.041368,3.510624,0.814443,3.058932,1.056244,2.785332,3.083152,2.5894909999999998,1.41985,,,3.1427560000000003,0.17444300000000001,0.292722,1.239156,3.9586629999999996,3.480032,3.90075,4.858784,2.792039,2.227187,3.188775,1.544261,2.06492,1.57202,3.100914,2.957261,2.073544,3.4871800000000004,,0.93615,1.481822,3.646493,4.705527,0.136516,3.152279,1.9830419999999997,3.109102,2.0551369999999998,1.780545,1.787477,,0.18592,2.469233,0.534567,3.256053,1.943026,3.886932,2.9923759999999997,5.107856,4.387481,,2.0026200000000003,3.170195,4.728765,3.856635,1.379682,5.585724,4.845894,0.027188999999999998,3.504548,1.855789,2.999988,3.712543,3.5516019999999995,1.2395530000000001,4.448911,0.852226,3.921356,,3.369531,4.2608120000000005,4.808093,4.894605,,,3.4329,0.01731
